date,R_fighter,B_fighter,Winner,weight_class,gender,no_of_rounds,R_current_win_streak,B_current_win_streak,R_longest_win_streak,B_longest_win_streak,R_current_lose_streak,B_current_lose_streak,R_wins,B_wins,R_losses,B_losses,R_total_rounds_fought,B_total_rounds_fought,R_total_title_bouts,B_total_title_bouts,R_win_by_KO/TKO,B_win_by_KO/TKO,R_win_by_Submission,B_win_by_Submission,R_Height_cms,B_Height_cms,R_Reach_cms,B_Reach_cms,R_age,B_age,R_avg_SIG_STR_landed,B_avg_SIG_STR_landed,R_avg_SIG_STR_pct,B_avg_SIG_STR_pct,R_avg_SUB_ATT,B_avg_SUB_ATT,R_avg_TD_landed,B_avg_TD_landed,R_avg_TD_pct,B_avg_TD_pct,R_Stance,B_Stance,R_ufc_fights,B_ufc_fights
2016-06-18,Chris Beal,Joe Soto,Blue,Bantamweight,MALE,3,0,0,2,0,2,3,2,0,2,3,11,9,0,1,1,0,0,0,170.18,167.64,175.26,165.1,30,29,37.5,44.6667,0.358,0.35,0.25,1.3333,1.75,0.3333,0.438,0.11,Orthodox,Orthodox,4,3
2016-06-18,Elias Theodorou,Sam Alvey,Red,Middleweight,MALE,3,0,0,3,3,1,1,3,3,1,2,10,7,1,0,2,3,0,0,185.42,187.96,190.5,190.5,28,30,45.75,20.8,0.433,0.56,0.0,0.0,2.25,0.0,0.498,0.0,Orthodox,Southpaw,4,5
2016-06-04,Luke Rockhold,Michael Bisping,Blue,Middleweight,MALE,5,5,3,5,4,0,0,5,18,1,7,11,69,1,1,2,9,3,0,190.5,185.42,195.58,190.5,31,37,31.8333,55.72,0.613,0.388,1.0,0.2,0.5,1.04,0.25,0.267,Southpaw,Orthodox,6,25
2016-06-04,Dominick Cruz,Urijah Faber,Red,Bantamweight,MALE,5,4,1,4,4,0,0,4,9,0,4,16,39,3,3,1,0,0,6,172.72,167.64,172.72,170.18,31,37,72.0,42.9231,0.495,0.488,0.25,0.6154,5.0,1.5385,0.545,0.3,Orthodox,Orthodox,4,13
2016-06-04,Max Holloway,Ricardo Lamas,Red,Featherweight,MALE,3,8,1,8,4,0,0,11,7,3,2,34,21,0,1,5,2,2,2,180.34,172.72,175.26,180.34,24,34,61.5714,27.3333,0.421,0.437,0.3571,0.7778,0.1429,1.2222,0.143,0.213,Orthodox,Orthodox,14,9
2016-06-04,Dan Henderson,Hector Lombard,Red,Middleweight,MALE,3,0,0,4,2,1,2,8,3,8,4,40,17,3,0,3,2,0,0,180.34,175.26,187.96,180.34,45,38,27.0,35.0,0.513,0.491,0.3125,0.0,0.875,1.4286,0.246,0.356,Orthodox,Southpaw,16,7
2016-06-04,Dustin Poirier,Bobby Green,Red,Lightweight,MALE,3,3,0,4,4,0,1,11,4,3,1,29,13,0,0,4,1,3,1,175.26,177.8,182.88,180.34,27,29,43.3571,52.6,0.501,0.47,0.6429,0.2,1.1429,0.8,0.25,0.3,Southpaw,Orthodox,14,5
2016-06-04,Brian Ortega,Clay Guida,Red,Featherweight,MALE,3,2,0,2,4,0,1,2,12,1,10,7,59,0,0,1,1,1,4,172.72,170.18,175.26,177.8,25,34,24.3333,27.2273,0.387,0.345,1.6667,0.6364,0.3333,2.7727,0.11,0.394,Switch,Orthodox,3,22
2016-06-04,Beneil Dariush,James Vick,Red,Lightweight,MALE,3,0,5,5,5,1,0,6,5,2,0,17,11,0,0,0,0,3,2,177.8,190.5,182.88,193.04,27,29,29.0,44.2,0.456,0.308,0.625,0.4,1.125,0.0,0.364,0.0,Southpaw,Orthodox,8,5
2016-06-04,Cole Miller,Alex Caceres,Blue,Featherweight,MALE,3,0,1,2,2,2,0,10,6,8,7,39,33,0,0,1,0,7,2,185.42,177.8,187.96,185.42,32,27,30.6111,42.4615,0.324,0.462,1.2778,0.9231,0.2778,0.2308,0.136,0.179,Orthodox,Southpaw,18,13
2016-06-04,Sean Strickland,Tom Breese,Red,Welterweight,MALE,3,2,3,2,3,0,0,4,3,1,0,13,5,0,0,1,2,1,0,185.42,190.5,193.04,185.42,25,24,53.4,27.0,0.404,0.6,0.6,0.3333,1.6,0.0,0.566,0.0,Orthodox,Southpaw,5,3
2016-05-29,Thomas Almeida,Cody Garbrandt,Blue,Bantamweight,MALE,5,4,3,4,3,0,0,4,3,0,0,7,7,0,0,3,2,0,0,170.18,172.72,177.8,165.1,24,24,49.75,41.3333,0.468,0.34,0.0,0.0,0.0,1.3333,0.0,0.277,Southpaw,Orthodox,4,3
2016-05-29,Renan Barao,Jeremy Stephens,Blue,Featherweight,MALE,3,0,0,7,3,1,1,8,11,2,11,31,59,6,0,2,5,3,0,167.64,172.72,177.8,180.34,29,30,53.8,34.2273,0.381,0.469,0.3,0.4091,1.2,1.2273,0.175,0.321,Orthodox,Orthodox,10,22
2016-05-29,Tarec Saffiedine,Rick Story,Blue,Welterweight,MALE,3,1,2,1,6,0,0,2,11,1,6,11,46,0,0,0,2,0,2,177.8,175.26,177.8,180.34,29,31,72.0,48.5882,0.433,0.422,0.3333,0.8235,0.3333,2.2941,0.11,0.601,Switch,Southpaw,3,17
2016-05-29,Chris Camozzi,Vitor Miranda,Red,Middleweight,MALE,3,2,3,4,3,0,0,8,3,7,1,37,8,0,1,1,3,1,0,187.96,185.42,193.04,195.58,29,37,45.5333,34.5,0.487,0.625,0.4,0.0,0.2,0.25,0.05,0.25,Orthodox,Orthodox,15,4
2016-05-29,Jorge Masvidal,Lorenz Larkin,Blue,Welterweight,MALE,3,0,0,3,2,1,1,6,3,3,5,26,19,0,0,1,2,1,0,180.34,180.34,187.96,182.88,31,29,52.5556,39.375,0.51,0.464,0.5556,0.0,1.4444,0.0,0.383,0.0,Orthodox,Orthodox,9,8
2016-05-29,Joshua Burkman,Paul Felder,Blue,Lightweight,MALE,3,1,1,2,2,0,0,6,3,8,2,36,14,0,0,1,1,1,1,177.8,180.34,182.88,177.8,36,32,31.4286,47.4,0.499,0.434,0.2857,0.6,2.1429,0.6,0.436,0.3,Orthodox,Orthodox,14,5
2016-05-29,Erik Koch,Shane Campbell,Red,Lightweight,MALE,3,0,0,2,1,1,1,3,1,3,2,11,7,0,0,2,0,0,0,177.8,182.88,180.34,180.34,27,29,19.1667,50.3333,0.383,0.563,0.8333,0.0,0.0,1.3333,0.0,0.353,Southpaw,Orthodox,6,3
2016-05-29,Aljamain Sterling,Bryan Caraway,Blue,Bantamweight,MALE,3,4,1,4,2,0,0,4,5,0,2,11,19,0,0,1,0,2,4,170.18,172.72,180.34,172.72,26,31,40.75,31.5714,0.525,0.327,1.25,0.8571,3.0,2.1429,0.7,0.38,Orthodox,Orthodox,4,7
2016-05-14,Jacare Souza,Vitor Belfort,Red,Middleweight,MALE,3,0,1,5,3,1,0,5,14,1,7,12,31,0,6,1,11,3,2,185.42,182.88,182.88,187.96,36,39,20.0,10.7619,0.537,0.512,1.0,0.381,1.5,0.2857,0.395,0.131,Orthodox,Southpaw,6,21
2016-05-14,Mauricio Rua,Corey Anderson,Red,Light Heavyweight,MALE,3,1,3,2,3,0,0,7,5,8,1,38,16,3,1,6,1,0,0,185.42,190.5,193.04,200.66,34,26,36.8,63.1667,0.51,0.48,0.2667,0.0,1.2667,3.3333,0.214,0.53,Orthodox,Orthodox,15,6
2016-05-14,Warlley Alves,Bryan Barberena,Blue,Welterweight,MALE,3,4,1,4,1,0,0,4,2,0,1,9,8,1,0,0,1,3,1,180.34,182.88,182.88,182.88,25,27,21.25,61.0,0.465,0.503,1.0,0.3333,1.25,0.6667,0.58,0.443,Orthodox,Southpaw,4,3
2016-05-14,Demian Maia,Matt Brown,Red,Welterweight,MALE,3,4,1,5,7,0,0,16,13,6,7,58,46,1,0,1,9,7,2,185.42,182.88,182.88,190.5,38,35,22.4091,36.2,0.517,0.573,0.9545,1.15,2.3636,1.15,0.386,0.436,Southpaw,Orthodox,22,20
2016-05-14,Thiago Santos,Nate Marquardt,Red,Middleweight,MALE,3,3,1,3,4,0,0,4,12,2,8,10,42,0,1,3,5,0,3,187.96,182.88,193.04,187.96,32,37,21.0,24.15,0.447,0.519,0.0,0.7,0.1667,1.45,0.083,0.448,Orthodox,Orthodox,6,20
2016-05-14,Francisco Trinaldo,Yancy Medeiros,Red,Lightweight,MALE,3,5,1,5,2,0,0,9,3,3,4,28,10,0,0,2,0,2,2,175.26,177.8,177.8,190.5,37,28,31.8333,25.4286,0.502,0.364,0.4167,0.4286,0.75,0.0,0.269,0.0,Southpaw,Orthodox,12,7
2016-05-14,John Lineker,Rob Font,Red,Bantamweight,MALE,3,3,2,4,2,0,0,7,2,2,0,20,3,0,0,4,2,1,0,160.02,172.72,170.18,180.34,25,28,54.2222,32.0,0.414,0.495,0.6667,0.0,0.4444,0.5,0.167,0.1,Orthodox,Orthodox,9,2
2016-05-14,Rogerio Nogueira,Patrick Cummins,Red,Light Heavyweight,MALE,3,0,0,2,3,2,1,4,4,4,3,18,15,0,0,2,2,0,0,187.96,187.96,190.5,193.04,39,35,28.75,38.7143,0.304,0.52,0.25,0.1429,0.125,4.2857,0.125,0.463,Southpaw,Orthodox,8,7
2016-05-08,Albert Tumenov,Gunnar Nelson,Blue,Welterweight,MALE,3,5,0,5,4,0,1,5,5,1,2,12,16,0,0,3,0,0,4,180.34,180.34,185.42,182.88,24,27,37.3333,20.1429,0.39,0.643,0.0,0.7143,0.1667,1.0,0.167,0.679,Orthodox,Switch,6,7
2016-05-08,Nikita Krylov,Francimar Barroso,Red,Light Heavyweight,MALE,3,3,2,3,2,0,0,4,3,2,1,8,12,0,0,2,0,2,0,190.5,185.42,195.58,190.5,24,36,22.1667,42.5,0.62,0.523,0.6667,0.0,0.0,1.5,0.0,0.218,Orthodox,Orthodox,6,4
2016-05-08,Rustam Khabilov,Chris Wade,Red,Lightweight,MALE,3,1,4,3,4,0,0,4,4,2,0,15,8,0,0,1,0,0,2,172.72,177.8,185.42,177.8,29,28,19.5,21.0,0.333,0.415,0.1667,0.5,3.3333,2.75,0.465,0.753,Orthodox,Orthodox,6,4
2016-05-08,Magnus Cedenblad,Garreth McLellan,Red,Middleweight,MALE,3,3,1,3,1,0,0,3,1,1,1,8,6,0,0,0,1,2,0,195.58,185.42,200.66,182.88,34,33,13.75,55.0,0.573,0.665,0.75,1.5,1.5,1.0,0.275,0.2,Orthodox,Southpaw,4,2
2016-05-08,Yan Cabral,Reza Madadi,Blue,Lightweight,MALE,3,0,0,1,1,1,1,2,2,2,2,11,11,0,0,0,0,1,2,180.34,180.34,185.42,182.88,32,37,20.75,36.25,0.51,0.643,1.0,0.75,2.5,2.75,0.418,0.478,Orthodox,Orthodox,4,4
2016-05-08,Leon Edwards,Dominic Waters,Red,Welterweight,MALE,3,0,0,2,0,1,2,2,0,2,2,10,4,0,0,1,0,0,0,182.88,185.42,187.96,200.66,24,27,24.5,6.5,0.623,0.12,0.0,0.0,0.0,2.5,0.0,0.5,Southpaw,Orthodox,4,2
2016-04-23,Jon Jones,Ovince Saint Preux,Red,Light Heavyweight,MALE,5,12,1,12,4,0,0,15,7,1,2,47,20,9,0,4,4,5,1,193.04,190.5,213.36,203.2,28,33,57.25,22.2222,0.569,0.538,0.625,0.2222,2.0625,0.6667,0.611,0.333,Orthodox,Southpaw,16,9
2016-04-23,Anthony Pettis,Edson Barboza,Blue,Lightweight,MALE,3,0,0,5,4,2,1,5,10,3,4,19,32,3,0,2,5,2,0,177.8,180.34,182.88,190.5,29,30,26.375,39.1429,0.464,0.458,0.375,0.0714,0.75,0.4286,0.083,0.19,Orthodox,Orthodox,8,14
2016-04-23,Robert Whittaker,Rafael Natal,Red,Middleweight,MALE,3,4,4,4,4,0,0,6,9,2,5,19,39,1,0,3,1,0,1,182.88,182.88,185.42,193.04,25,33,49.375,41.0714,0.426,0.484,0.0,0.5,0.5,2.5714,0.375,0.311,Orthodox,Orthodox,8,14
2016-04-23,Yair Rodriguez,Andre Fili,Red,Featherweight,MALE,3,3,1,3,1,0,0,3,3,0,2,9,10,1,0,0,2,0,0,180.34,180.34,180.34,187.96,23,25,47.3333,31.6,0.487,0.356,2.3333,0.2,1.6667,2.0,0.517,0.574,Orthodox,Orthodox,3,5
2016-04-23,Marcos Rogerio de Lima,Clint Hester,Red,Light Heavyweight,MALE,3,0,0,2,4,1,2,2,4,1,2,3,15,0,0,2,1,0,0,185.42,187.96,190.5,195.58,30,29,10.0,41.3333,0.683,0.447,0.6667,0.0,0.0,0.8333,0.0,0.477,Orthodox,Orthodox,3,6
2016-04-23,Efrain Escudero,Kevin Lee,Blue,Lightweight,MALE,3,0,0,2,4,1,1,5,4,6,2,29,14,1,0,1,0,1,1,175.26,175.26,177.8,195.58,30,23,33.1818,40.5,0.463,0.352,0.7273,1.0,1.0909,2.3333,0.286,0.365,Orthodox,Orthodox,11,6
2016-04-16,Glover Teixeira,Rashad Evans,Red,Light Heavyweight,MALE,5,2,0,5,5,0,1,7,14,2,5,21,54,1,4,2,6,3,0,187.96,182.88,193.04,190.5,36,36,41.6667,28.2105,0.477,0.383,0.4444,0.0,1.6667,2.6316,0.367,0.378,Orthodox,Orthodox,9,19
2016-04-16,Cub Swanson,Hacran Dias,Red,Featherweight,MALE,3,0,2,6,2,2,0,6,3,3,2,26,15,0,0,4,0,0,0,172.72,172.72,177.8,175.26,32,31,43.2222,27.4,0.437,0.476,0.1111,0.4,0.6667,3.2,0.444,0.472,Orthodox,Orthodox,9,5
2016-04-16,Beneil Dariush,Michael Chiesa,Blue,Lightweight,MALE,3,5,2,5,2,0,0,6,6,1,2,15,17,0,1,0,0,3,4,177.8,185.42,182.88,190.5,26,28,29.2857,20.75,0.45,0.399,0.7143,0.75,1.1429,1.75,0.38,0.441,Southpaw,Southpaw,7,8
2016-04-16,Court McGee,Santiago Ponzinibbio,Blue,Welterweight,MALE,3,1,1,3,2,0,0,6,3,3,2,26,10,1,0,0,2,2,0,180.34,182.88,190.5,185.42,31,29,75.1111,33.2,0.373,0.384,0.5556,0.0,2.0,0.2,0.313,0.066,Orthodox,Orthodox,9,5
2016-04-16,John Dodson,Manvel Gamburyan,Red,Bantamweight,MALE,3,0,2,3,2,1,0,6,6,2,7,22,31,3,1,3,0,0,3,160.02,165.1,167.64,170.18,31,34,40.125,20.6923,0.371,0.392,0.0,0.6154,0.875,2.3077,0.343,0.359,Orthodox,Orthodox,8,13
2016-04-16,Oluwale Bamgbose,Cezar Ferreira,Blue,Middleweight,MALE,3,1,0,1,3,0,2,1,4,1,3,2,13,0,1,1,0,0,1,180.34,185.42,198.12,198.12,28,31,7.5,14.7143,0.49,0.387,0.0,0.1429,0.0,0.8571,0.0,0.226,Switch,Southpaw,2,7
2016-04-10,Igor Pokrajac,Jan Blachowicz,Blue,Light Heavyweight,MALE,3,0,0,3,1,5,2,4,1,8,2,25,7,0,0,2,1,1,0,182.88,187.96,193.04,198.12,37,33,19.75,25.6667,0.486,0.507,0.1667,0.3333,0.5833,0.3333,0.201,0.333,Orthodox,Orthodox,12,3
2016-04-10,Nicolas Dalby,Zak Cummings,Blue,Welterweight,MALE,3,0,1,1,2,1,0,1,3,1,1,6,7,0,0,0,1,0,1,180.34,182.88,187.96,190.5,31,31,62.5,16.25,0.39,0.37,0.0,0.5,4.0,1.25,0.55,0.415,Orthodox,Southpaw,2,4
2016-04-10,Ian Entwistle,Alejandro Perez,Blue,Bantamweight,MALE,3,1,1,1,1,0,0,1,2,1,1,2,6,0,1,0,1,1,0,165.1,167.64,162.56,170.18,29,26,0.5,25.6667,0.055,0.237,3.0,0.3333,0.0,0.3333,0.0,0.167,Orthodox,Orthodox,2,3
2016-04-10,Rob Whiteford,Lucas Martins,Blue,Featherweight,MALE,3,0,0,2,3,1,2,2,3,2,3,9,13,0,0,1,2,0,1,175.26,182.88,175.26,182.88,32,27,21.0,24.5,0.488,0.368,0.0,0.3333,1.5,0.0,0.338,0.0,Southpaw,Southpaw,4,6
2016-03-19,Hector Lombard,Neil Magny,Blue,Welterweight,MALE,3,0,2,2,7,1,0,3,10,3,3,14,36,0,0,2,3,0,1,175.26,190.5,180.34,203.2,38,28,30.8333,44.4615,0.448,0.425,0.0,0.0769,1.5,2.5385,0.36,0.473,Southpaw,Orthodox,6,13
2016-03-19,Jake Matthews,Johnny Case,Red,Lightweight,MALE,3,1,4,2,4,0,0,3,4,1,0,8,11,0,0,0,1,2,1,180.34,177.8,185.42,182.88,21,26,38.0,46.5,0.47,0.38,0.5,0.0,1.75,2.0,0.423,0.343,Orthodox,Orthodox,4,4
2016-03-19,Daniel Kelly,Antonio Carlos Junior,Red,Middleweight,MALE,3,1,0,2,1,0,1,3,2,1,2,8,10,0,1,0,0,1,1,182.88,187.96,177.8,200.66,38,26,37.75,18.0,0.403,0.36,0.25,0.75,1.5,2.5,0.22,0.458,Southpaw,Orthodox,4,4
2016-03-19,Brendan O'Reilly,Alan Jouban,Blue,Welterweight,MALE,3,1,0,1,2,0,1,1,3,1,2,6,9,0,0,0,2,0,0,170.18,182.88,175.26,185.42,28,34,28.5,36.8,0.395,0.51,0.5,0.0,3.0,0.2,0.3,0.2,Orthodox,Southpaw,2,5
2016-03-19,Dan Hooker,Mark Eddiva,Red,Featherweight,MALE,3,0,0,1,1,1,2,2,1,2,2,9,8,0,0,2,0,0,0,182.88,172.72,190.5,172.72,26,30,37.75,45.0,0.413,0.457,0.0,0.0,0.25,1.3333,0.083,0.133,Switch,Orthodox,4,3
2016-03-19,Richard Walsh,Viscardi Andrade,Blue,Welterweight,MALE,3,1,1,1,1,0,0,2,2,2,1,10,7,0,0,0,1,0,0,182.88,180.34,185.42,190.5,27,32,58.25,38.0,0.545,0.473,0.0,0.0,1.25,0.3333,0.138,0.167,Orthodox,Orthodox,4,3
2016-03-19,Ross Pearson,Chad Laprise,Red,Lightweight,MALE,3,0,0,3,3,1,1,10,3,8,1,45,10,1,1,4,0,0,0,172.72,177.8,175.26,180.34,31,29,40.6111,49.5,0.427,0.443,0.0,0.0,0.7222,1.0,0.389,0.143,Orthodox,Orthodox,18,4
2016-03-05,Conor McGregor,Nate Diaz,Blue,Welterweight,MALE,5,7,1,7,5,0,0,7,13,0,8,11,50,2,2,6,2,0,8,175.26,182.88,187.96,193.04,27,30,30.8571,46.0476,0.496,0.42,0.0,1.0952,0.7143,0.7143,0.257,0.309,Southpaw,Southpaw,7,21
2016-03-05,Gian Villante,Ilir Latifi,Blue,Light Heavyweight,MALE,3,1,2,2,2,0,0,4,4,3,2,17,8,0,0,3,3,0,1,190.5,177.8,193.04,185.42,30,32,45.2857,7.5,0.49,0.405,0.0,0.3333,0.7143,0.5,0.321,0.388,Orthodox,Orthodox,7,6
2016-03-05,Corey Anderson,Tom Lawlor,Red,Light Heavyweight,MALE,3,2,2,2,2,0,0,4,6,1,4,13,21,1,0,1,2,0,2,190.5,182.88,200.66,187.96,26,32,64.8,21.3,0.506,0.407,0.0,0.9,3.8,1.5,0.586,0.16,Orthodox,Southpaw,5,10
2016-03-05,Brandon Thatch,Siyar Bahadurzada,Blue,Welterweight,MALE,3,0,0,2,1,2,2,2,1,2,2,7,7,0,0,2,1,0,0,187.96,180.34,187.96,185.42,30,31,20.25,17.3333,0.485,0.437,0.0,0.0,0.75,0.3333,0.415,0.167,Switch,Orthodox,4,3
2016-03-05,Erick Silva,Nordine Taleb,Blue,Welterweight,MALE,3,0,0,2,3,1,1,6,3,5,1,18,11,0,0,2,0,4,0,182.88,185.42,187.96,187.96,31,34,14.2727,41.75,0.578,0.568,0.7273,0.0,0.5455,3.0,0.219,0.625,Orthodox,Orthodox,11,4
2016-03-05,Vitor Miranda,Marcelo Guimaraes,Red,Middleweight,MALE,3,2,1,2,1,0,0,2,2,1,1,6,8,1,0,2,0,0,0,185.42,182.88,195.58,185.42,36,32,30.6667,62.6667,0.62,0.523,0.0,0.0,0.3333,1.6667,0.333,0.163,Orthodox,Orthodox,3,3
2016-03-05,Darren Elkins,Chas Skelly,Red,Featherweight,MALE,3,1,4,5,4,0,0,9,4,4,1,31,11,0,0,2,1,0,2,177.8,180.34,180.34,182.88,31,30,30.3077,16.6,0.267,0.35,1.3077,2.0,1.6923,1.4,0.322,0.446,Orthodox,Orthodox,13,5
2016-03-05,Diego Sanchez,Jim Miller,Red,Lightweight,MALE,3,0,0,6,7,1,1,14,14,8,7,61,49,2,0,5,2,0,6,177.8,172.72,182.88,180.34,34,32,35.5909,25.4762,0.377,0.353,0.8182,1.6667,1.1818,1.2381,0.271,0.438,Southpaw,Southpaw,22,21
2016-03-05,Jason Saggo,Justin Salas,Red,Lightweight,MALE,3,0,0,1,1,1,1,1,3,1,3,4,11,0,0,1,1,0,0,180.34,172.72,180.34,177.8,30,33,19.5,28.0,0.495,0.473,0.0,0.0,4.0,1.1667,0.515,0.098,Orthodox,Southpaw,2,6
2016-02-27,Anderson Silva,Michael Bisping,Blue,Middleweight,MALE,5,0,2,16,4,3,0,16,17,3,7,44,64,13,1,11,9,3,0,187.96,185.42,195.58,190.5,40,36,31.8421,53.5417,0.676,0.39,0.3158,0.2083,0.1579,1.0833,0.158,0.278,Southpaw,Orthodox,19,24
2016-02-27,Gegard Mousasi,Thales Leites,Red,Middleweight,MALE,3,0,0,2,5,1,1,4,10,3,4,18,36,0,1,1,2,1,4,187.96,185.42,193.04,198.12,30,34,33.8571,25.4286,0.496,0.401,0.4286,1.0714,0.7143,1.7857,0.286,0.316,Orthodox,Orthodox,7,14
2016-02-27,Tom Breese,Keita Nakamura,Red,Welterweight,MALE,3,2,1,2,1,0,0,2,1,0,3,2,12,0,0,2,0,0,1,190.5,180.34,185.42,185.42,24,31,24.5,36.25,0.63,0.365,0.0,0.5,0.0,1.5,0.0,0.5,Southpaw,Southpaw,2,4
2016-02-27,Francisco Rivera,Brad Pickett,Blue,Bantamweight,MALE,3,0,0,2,2,1,3,4,4,5,6,18,23,0,0,3,1,0,1,172.72,167.64,172.72,172.72,34,37,33.0,35.6,0.446,0.309,0.4444,0.2,0.5556,1.5,0.194,0.309,Orthodox,Orthodox,9,10
2016-02-27,Mike Wilkinson,Makwan Amirkhani,Blue,Featherweight,MALE,3,1,2,1,2,0,0,2,2,1,0,5,2,0,0,1,1,0,1,170.18,177.8,172.72,182.88,28,27,21.3333,3.0,0.577,0.425,0.0,1.0,0.6667,0.5,0.36,0.5,Orthodox,Southpaw,3,2
2016-02-27,Scott Askham,Chris Dempsey,Red,Middleweight,MALE,3,0,0,1,1,1,1,1,1,2,2,7,5,0,0,1,0,0,0,190.5,177.8,190.5,182.88,27,28,25.0,15.0,0.607,0.17,0.3333,0.0,0.0,1.0,0.0,0.083,Southpaw,Orthodox,3,3
2016-02-27,Bradley Scott,Krzysztof Jotko,Blue,Middleweight,MALE,3,1,2,1,2,0,0,2,3,2,1,9,11,1,0,0,0,2,0,185.42,185.42,193.04,195.58,26,26,38.0,36.0,0.505,0.52,0.75,0.0,0.5,1.0,0.113,0.353,Orthodox,Southpaw,4,4
2016-02-27,Norman Parke,Rustam Khabilov,Blue,Lightweight,MALE,3,1,0,3,3,0,2,5,3,3,2,23,12,1,0,1,1,0,0,180.34,172.72,177.8,185.42,29,29,47.125,16.8,0.36,0.324,0.0,0.2,2.0,2.8,0.413,0.426,Southpaw,Orthodox,8,5
2016-02-21,Donald Cerrone,Alex Oliveira,Red,Welterweight,MALE,5,0,3,8,3,1,0,15,3,4,1,39,10,1,0,5,1,4,1,185.42,180.34,185.42,193.04,32,28,43.3684,21.25,0.476,0.33,0.3684,0.75,0.6842,2.0,0.278,0.228,Orthodox,Orthodox,19,4
2016-02-21,Derek Brunson,Roan Carneiro,Red,Middleweight,MALE,3,3,1,3,1,0,0,5,3,1,3,12,13,0,0,2,1,1,1,185.42,180.34,195.58,187.96,32,37,21.6667,13.5,0.47,0.515,0.5,1.5,1.8333,2.6667,0.205,0.505,Southpaw,Orthodox,6,6
2016-02-21,Dennis Bermudez,Tatsuya Kawajiri,Red,Featherweight,MALE,3,0,2,7,2,2,0,7,3,3,1,23,11,1,0,1,0,2,1,167.64,170.18,167.64,175.26,29,37,46.4,25.25,0.411,0.635,1.1,0.5,2.9,3.5,0.426,0.37,Orthodox,Orthodox,10,4
2016-02-21,Chris Camozzi,Joe Riggs,Red,Middleweight,MALE,3,1,1,4,1,0,0,7,5,7,6,36,18,0,0,0,1,1,1,187.96,182.88,193.04,177.8,29,33,48.0,15.0,0.461,0.465,0.4286,0.1818,0.2143,1.1818,0.054,0.639,Orthodox,Southpaw,14,11
2016-02-21,James Krause,Shane Campbell,Red,Lightweight,MALE,3,1,1,1,1,0,0,3,1,3,1,12,4,0,0,1,0,2,0,187.96,182.88,185.42,180.34,29,29,49.1667,34.5,0.458,0.53,0.3333,0.0,0.3333,1.0,0.25,0.2,Orthodox,Orthodox,6,2
2016-02-21,Alex Garcia,Sean Strickland,Blue,Welterweight,MALE,3,1,1,2,2,0,0,3,3,1,1,10,10,0,0,1,0,0,1,175.26,185.42,182.88,193.04,28,24,24.75,45.75,0.35,0.385,0.0,0.75,4.0,1.75,0.535,0.583,Orthodox,Orthodox,4,4
2016-02-06,Johny Hendricks,Stephen Thompson,Blue,Welterweight,MALE,5,1,5,6,5,0,0,12,6,3,1,42,14,3,0,5,4,0,0,175.26,182.88,175.26,190.5,32,32,46.8,42.7143,0.547,0.52,0.4,0.0,3.6,0.7143,0.343,0.261,Southpaw,Orthodox,15,7
2016-02-06,Ovince Saint Preux,Rafael Feijao,Red,Light Heavyweight,MALE,3,0,0,4,1,1,2,6,1,2,3,17,8,0,0,4,1,1,0,190.5,185.42,203.2,185.42,32,35,18.625,18.25,0.543,0.483,0.25,0.0,0.625,0.0,0.313,0.0,Southpaw,Orthodox,8,4
2016-02-06,Mike Pyle,Sean Spencer,Red,Welterweight,MALE,3,0,0,4,2,2,1,9,3,6,3,30,18,0,0,4,0,2,0,182.88,177.8,187.96,190.5,40,28,19.8,64.8333,0.41,0.325,0.8667,0.0,1.0,0.1667,0.236,0.083,Orthodox,Southpaw,15,6
2016-02-06,Joshua Burkman,KJ Noons,Red,Lightweight,MALE,3,0,0,2,2,6,2,5,2,8,3,33,10,0,0,1,1,1,0,177.8,177.8,182.88,182.88,35,33,29.4615,26.0,0.498,0.462,0.3077,0.0,2.0769,0.0,0.446,0.0,Orthodox,Orthodox,13,5
2016-01-30,Anthony Johnson,Ryan Bader,Red,Light Heavyweight,MALE,5,1,5,3,5,0,0,11,13,5,4,29,41,1,1,9,3,0,1,187.96,187.96,198.12,187.96,31,32,21.5,28.1176,0.486,0.393,0.3125,0.2941,1.125,2.4118,0.305,0.287,Orthodox,Orthodox,16,17
2016-01-30,Iuri Alcantara,Jimmie Rivera,Blue,Bantamweight,MALE,3,1,2,3,2,0,0,7,2,4,0,27,4,0,0,2,1,0,0,175.26,162.56,180.34,172.72,35,26,27.8182,55.5,0.484,0.48,0.4545,0.0,1.2727,0.0,0.424,0.0,Southpaw,Orthodox,11,2
2016-01-30,Sage Northcutt,Bryan Barberena,Blue,Welterweight,MALE,3,2,0,2,1,0,1,2,1,0,1,3,6,0,0,1,1,1,0,182.88,182.88,180.34,182.88,19,26,14.5,78.5,0.775,0.485,0.5,0.0,1.5,0.5,1.0,0.165,Orthodox,Southpaw,2,2
2016-01-30,Tarec Saffiedine,Jake Ellenberger,Red,Welterweight,MALE,3,0,0,1,6,1,1,1,9,1,6,8,32,0,0,0,4,0,1,177.8,175.26,177.8,180.34,29,30,81.0,21.4,0.445,0.401,0.5,0.2667,0.5,1.4667,0.165,0.453,Switch,Orthodox,2,15
